model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 3 Series,2017,Manual,23828,Diesel,145,64.2,2,17490
 1 Series,2016,Manual,81750,Diesel,20,72.4,1.5,8788
 3 Series,2017,Automatic,23123,Petrol,145,54.3,1.5,14495
 3 Series,2004,Manual,133175,Petrol,300,36.2,2,2888
 X3,2012,Automatic,98123,Diesel,160,50.4,2,8799
 1 Series,2015,Manual,21563,Petrol,150,50.4,1.6,10490
 1 Series,2017,Automatic,108000,Petrol,150,47.9,2,11991
 X1,2012,Manual,130000,Diesel,165,51.4,2,5994
 1 Series,2016,Manual,82000,Diesel,0,83.1,1.5,8393
 3 Series,2011,Manual,190000,Diesel,20,68.9,2,3493
 1 Series,2015,Automatic,94000,Diesel,30,62.8,2,9991
 2 Series,2018,Manual,49631,Diesel,145,64.2,2,13895
 3 Series,2015,Automatic,45000,Diesel,160,51.4,3,17450
 X1,2019,Automatic,10576,Diesel,145,60.1,2,24800
 X1,2019,Automatic,9849,Diesel,145,60.1,2,24950
 X1,2019,Automatic,9564,Diesel,145,60.1,2,24950
 4 Series,2019,Automatic,10324,Diesel,145,65.7,2,23250
 4 Series,2013,Automatic,32247,Petrol,160,44.8,2,13499
 6 Series,2014,Automatic,64674,Diesel,160,49.6,3,17000
 4 Series,2015,Automatic,36710,Petrol,265,37.2,3,19995
 3 Series,2008,Automatic,98630,Petrol,240,39.2,3,6985
 2 Series,2020,Manual,1688,Petrol,145,43.5,1.5,28950
 2 Series,2020,Automatic,4597,Petrol,145,36.2,2,35950
 3 Series,2019,Automatic,9991,Diesel,150,43.5,3,40000
 4 Series,2016,Automatic,46545,Diesel,30,65.7,2,16150
 3 Series,2018,Manual,13503,Diesel,145,64.2,2,18199
 3 Series,2016,Manual,52224,Diesel,125,62.8,2,12999
 3 Series,2016,Automatic,36157,Hybrid,0,134.5,2,17532
 1 Series,2014,Automatic,59198,Petrol,235,37.7,3,14450
 X5,2017,Automatic,35032,Diesel,145,47.1,3,29450
 4 Series,2019,Automatic,9189,Diesel,145,65.7,2,23350
 X1,2016,Automatic,21822,Diesel,125,60.1,2,19499
 1 Series,2016,Manual,40428,Diesel,0,78.5,1.5,10499
 1 Series,2014,Manual,47208,Diesel,30,62.8,2,10999
 3 Series,2016,Manual,54788,Diesel,20,68.9,2,11299
 3 Series,2017,Automatic,78446,Hybrid,0,134.5,2,14999
 X1,2016,Automatic,45234,Diesel,125,60.1,2,17499
 3 Series,2016,Automatic,72974,Diesel,160,51.4,3,16899
 6 Series,2016,Automatic,41963,Diesel,160,51.4,3,19999
 1 Series,2015,Manual,58918,Diesel,0,83.1,1.5,8999
 1 Series,2016,Manual,35845,Diesel,0,83.1,1.5,10699
 5 Series,2014,Automatic,85547,Diesel,160,51.4,3,12899
 3 Series,2016,Manual,68738,Diesel,20,68.9,2,10499
 1 Series,2015,Manual,84179,Diesel,30,65.7,2,9399
 5 Series,2016,Automatic,28084,Diesel,30,62.8,2,15999
 2 Series,2018,Manual,45166,Diesel,145,65.7,2,13299
 X5,2016,Automatic,74765,Hybrid,0,85.6,2,23699
 2 Series,2016,Automatic,17173,Petrol,200,39.8,3,21499
 1 Series,2017,Manual,33215,Diesel,0,78.5,1.5,11349
 2 Series,2017,Automatic,19502,Petrol,145,39.8,3,21499
 3 Series,2016,Manual,34278,Diesel,30,64.2,2,14399
 3 Series,2019,Automatic,10633,Petrol,145,42.2,2,24850
 3 Series,2016,Automatic,22317,Hybrid,0,134.5,2,19399
 2 Series,2016,Automatic,27519,Petrol,160,44.1,2,17299
 2 Series,2016,Automatic,36792,Petrol,125,51.4,1.5,13675
 X3,2016,Automatic,65392,Diesel,200,47.9,3,18675
 2 Series,2017,Automatic,12301,Petrol,145,51.4,1.5,16499
 3 Series,2016,Automatic,48947,Hybrid,0,134.5,2,17980
 X3,2015,Automatic,85938,Diesel,145,54.3,2,14999
 4 Series,2014,Automatic,80450,Diesel,145,56.5,2,12499
 4 Series,2016,Automatic,78792,Diesel,30,65.7,2,15499
 3 Series,2013,Automatic,86364,Diesel,145,55.4,3,9999
 6 Series,2013,Automatic,58024,Diesel,160,51.4,3,15499
 3 Series,2013,Automatic,29500,Diesel,30,62.8,2,12799
 1 Series,2016,Automatic,29657,Diesel,20,67.3,2,13089
 X1,2018,Automatic,35077,Diesel,145,65.7,2,16999
 1 Series,2016,Automatic,19908,Petrol,235,37.7,3,18999
 X1,2017,Automatic,9799,Diesel,30,65.7,2,17299
 5 Series,2016,Manual,94419,Diesel,30,65.7,2,10117
 4 Series,2017,Manual,42560,Diesel,30,62.8,2,14899
 1 Series,2013,Manual,56370,Petrol,145,50.4,1.6,9899
 i3,2017,Automatic,20321,Electric,135,470.8,0,18999
 X1,2016,Automatic,16917,Diesel,145,55.4,2,20295
 5 Series,2017,Automatic,25399,Diesel,145,65.7,2,22119
 1 Series,2014,Manual,69190,Diesel,30,65.7,1.6,8149
 1 Series,2017,Manual,22677,Diesel,145,65.7,2,14011
 1 Series,2016,Automatic,54013,Diesel,30,62.8,2,13235
 5 Series,2013,Automatic,65359,Diesel,125,57.6,2,11850
 3 Series,2015,Manual,39245,Diesel,20,68.9,2,10999
 3 Series,2017,Automatic,95521,Diesel,145,70.6,2,10875
 X1,2014,Automatic,45740,Diesel,160,52.3,2,10999
 3 Series,2015,Manual,40219,Diesel,125,61.4,2,13399
 2 Series,2017,Manual,44011,Petrol,125,50.4,1.5,13499
 2 Series,2016,Manual,37537,Petrol,125,52.3,1.5,11499
 3 Series,2015,Automatic,85188,Diesel,145,53.3,3,13699
 1 Series,2016,Manual,29690,Petrol,125,52.3,1.5,13499
 1 Series,2016,Manual,76241,Diesel,0,83.1,1.5,8454
 1 Series,2018,Manual,25791,Petrol,145,52.3,1.5,15899
 1 Series,2016,Manual,24820,Diesel,0,78.5,1.5,11399
 3 Series,2016,Automatic,79248,Diesel,0,74.3,2,10999
 1 Series,2016,Manual,50232,Diesel,0,83.1,1.5,9999
 X1,2016,Manual,56046,Diesel,20,68.9,2,13099
 2 Series,2016,Manual,56953,Diesel,30,64.2,2,11999
 X5,2015,Automatic,78902,Diesel,160,50.4,2,21250
 5 Series,2017,Automatic,13022,Diesel,145,60.1,3,22499
 3 Series,2011,Manual,70418,Petrol,160,44.8,2,6500
 i3,2016,Automatic,9990,Electric,0,470.8,0,18999
 3 Series,2016,Manual,42170,Diesel,30,67.3,2,13199
 2 Series,2017,Automatic,22502,Diesel,145,55.4,2,18299
 1 Series,2016,Manual,36994,Petrol,125,52.3,1.5,13580
 1 Series,2016,Manual,29374,Petrol,125,53.3,1.5,11299
 1 Series,2016,Manual,13388,Petrol,125,52.3,1.5,14499
 1 Series,2016,Manual,23954,Petrol,125,52.3,1.5,12869
 3 Series,2016,Automatic,19300,Diesel,160,51.4,3,18899
 2 Series,2016,Manual,53653,Diesel,30,65.7,2,10799
 2 Series,2016,Manual,29719,Diesel,0,74.3,1.5,11699
 3 Series,2014,Manual,70968,Diesel,20,68.9,2,8999
 4 Series,2016,Automatic,67429,Petrol,145,48.7,2,15500
 3 Series,2016,Automatic,45716,Hybrid,0,134.5,2,14887
 4 Series,2016,Automatic,34990,Diesel,30,65.7,2,13899
 1 Series,2012,Automatic,48220,Diesel,30,62.8,2,9440
 1 Series,2015,Manual,49096,Diesel,20,68.9,2,9799
 X1,2013,Manual,45750,Diesel,160,51.4,2,9499
 3 Series,2016,Automatic,22019,Hybrid,0,148.7,2,17106
 1 Series,2016,Manual,55987,Diesel,20,70.6,1.5,11759
 4 Series,2015,Automatic,32558,Diesel,145,55.4,3,15999
 3 Series,2018,Automatic,18506,Diesel,145,64.2,2,17799
 2 Series,2015,Manual,23195,Diesel,20,74.3,1.5,12449
 3 Series,2016,Manual,97758,Diesel,20,72.4,2,9449
 X1,2016,Automatic,44016,Diesel,150,55.4,2,16995
 X1,2015,Manual,104000,Diesel,30,62.8,2,7492
 X3,2015,Automatic,113000,Diesel,145,54.3,2,11793
 X3,2015,Automatic,130000,Diesel,145,54.3,2,10991
 1 Series,2014,Manual,113000,Diesel,0,74.3,1.6,5993
 4 Series,2017,Automatic,16389,Diesel,145,51.4,3,21499
 X5,2015,Automatic,31885,Diesel,160,52.3,2,26500
 3 Series,2016,Automatic,57851,Diesel,30,64.2,2,13795
 2 Series,2015,Manual,27562,Diesel,20,68.9,2,10706
 5 Series,2017,Automatic,43316,Diesel,30,65.7,2,16610
 4 Series,2016,Automatic,48891,Diesel,30,62.8,2,14999
 1 Series,2019,Automatic,11153,Petrol,145,55.5,1.5,15989
 4 Series,2017,Automatic,36220,Diesel,145,65.7,2,19352
 X5,2018,Automatic,33000,Diesel,150,47.1,3,36000
 4 Series,2018,Automatic,35042,Diesel,145,65.7,2,20000
 1 Series,2019,Automatic,14759,Diesel,150,67.3,2,19000
 3 Series,2018,Automatic,15871,Diesel,150,64.2,2,21000
 X3,2017,Automatic,13955,Diesel,145,47.9,3,28399
 3 Series,2009,Manual,138026,Petrol,205,42.8,2,4495
 2 Series,2016,Manual,27255,Petrol,125,50.4,1.5,13790
 1 Series,2016,Manual,57277,Diesel,0,78.5,1.5,9749
 3 Series,2015,Automatic,98503,Diesel,30,65.7,2,9210
 1 Series,2016,Manual,52811,Diesel,0,83.1,1.5,9699
 2 Series,2017,Automatic,10131,Diesel,145,60.1,2,19559
 3 Series,2018,Manual,10877,Petrol,150,47.9,2,19988
 X3,2015,Automatic,32988,Diesel,205,47.1,3,22666
 X5,2016,Automatic,27851,Diesel,205,47.1,3,32499
 X6,2015,Automatic,31100,Diesel,205,44.8,3,29889
 4 Series,2018,Automatic,10077,Petrol,150,39.2,3,27989
 2 Series,2015,Automatic,38500,Diesel,20,68.9,2,13000
 X1,2017,Automatic,30687,Diesel,30,65.7,2,16888
 1 Series,2017,Automatic,46222,Petrol,145,47.9,2,15000
 X5,2017,Automatic,41567,Diesel,200,47.1,3,32000
 X4,2016,Automatic,27580,Diesel,205,47.9,3,26000
 3 Series,2012,Automatic,52000,Petrol,205,43.5,2,13900
 3 Series,2019,Automatic,4000,Diesel,150,47.9,3,34000
 1 Series,2015,Manual,48258,Diesel,30,65.7,2,9700
 1 Series,2019,Manual,5121,Petrol,145,44.1,1.5,23000
 X2,2019,Automatic,4773,Diesel,145,58.9,2,28000
 X1,2019,Manual,5322,Petrol,145,51.4,1.5,24899
 3 Series,2014,Manual,55150,Diesel,30,61.4,2,10147
 X1,2016,Manual,32794,Diesel,20,68.9,2,14999
 X1,2016,Manual,25913,Diesel,125,58.9,2,16595
 5 Series,2016,Automatic,33953,Diesel,30,62.8,2,15395
 2 Series,2016,Automatic,21594,Petrol,125,51.4,1.5,15299
 4 Series,2014,Manual,68000,Diesel,125,58.9,2,12199
 4 Series,2016,Manual,55802,Diesel,30,62.8,2,15499
 X3,2016,Automatic,25291,Diesel,145,54.3,2,21999
 1 Series,2015,Manual,30416,Diesel,0,78.5,1.5,9890
 3 Series,2016,Automatic,31000,Diesel,200,49.6,3,18790
 1 Series,2014,Manual,52447,Petrol,150,50.4,1.6,8590
 2 Series,2017,Manual,31453,Diesel,20,68.9,1.5,14295
 X2,2018,Automatic,27359,Diesel,145,52.3,2,19999
 1 Series,2018,Automatic,14449,Diesel,145,48.7,2,19995
 X1,2016,Automatic,32624,Diesel,125,57.6,2,18000
 Z4,2017,Automatic,21779,Petrol,200,41.5,2,17979
 3 Series,2015,Manual,56111,Diesel,30,64.2,2,12237
 2 Series,2016,Manual,38412,Diesel,30,64.2,2,13995
 2 Series,2018,Automatic,5301,Petrol,145,36.7,1.5,17999
 2 Series,2015,Automatic,39132,Petrol,125,53.3,1.5,12405
 1 Series,2016,Manual,47905,Diesel,0,78.5,1.5,9977
 3 Series,2015,Manual,42831,Diesel,20,68.9,2,11699
 3 Series,2015,Manual,71339,Diesel,30,67.3,2,9773
 X7,2019,Automatic,7791,Diesel,145,33.6,3,59988
 X4,2016,Automatic,30241,Diesel,200,47.9,3,23700
 X3,2016,Automatic,41462,Diesel,200,47.1,3,23000
 1 Series,2015,Automatic,39687,Petrol,235,37.7,3,16900
 1 Series,2017,Automatic,23786,Diesel,20,67.3,2,14925
 6 Series,2015,Automatic,72720,Diesel,160,49.6,3,16250
 5 Series,2014,Automatic,60389,Diesel,145,55.4,2,14717
 1 Series,2017,Manual,22361,Diesel,0,83.1,1.5,12199
 5 Series,2015,Automatic,55673,Diesel,160,49.6,3,15999
 M4,2019,Automatic,19,Petrol,145,32.5,3,48989
 X4,2019,Automatic,2380,Petrol,145,26.9,3,43500
 M4,2019,Automatic,2460,Petrol,145,34,3,46000
 5 Series,2018,Automatic,6500,Hybrid,140,156.9,2,29000
 3 Series,2016,Automatic,54518,Diesel,30,64.2,2,14599
 X1,2016,Manual,44434,Diesel,125,58.9,2,15999
 4 Series,2016,Manual,19684,Diesel,145,55.4,2,15999
 1 Series,2015,Automatic,24214,Diesel,30,64.2,2,14249
 4 Series,2018,Automatic,11631,Petrol,145,45.6,2,19999
 1 Series,2011,Manual,14200,Petrol,145,36.2,3,20999
 3 Series,2015,Automatic,45064,Diesel,20,74.3,2,13000
 3 Series,2017,Automatic,29000,Diesel,145,62.8,2,18000
 1 Series,2017,Automatic,17760,Diesel,145,61.4,2,19888
 X3,2011,Automatic,69117,Diesel,165,50.4,2,14000
 3 Series,2015,Automatic,66355,Diesel,125,60.1,2,14000
 5 Series,2016,Automatic,34424,Diesel,30,62.8,2,14373
 5 Series,2016,Automatic,37472,Diesel,20,68.9,2,14595
 1 Series,2016,Automatic,79212,Diesel,20,68.9,1.5,12349
 1 Series,2015,Manual,28640,Diesel,0,83.1,1.5,10388
 2 Series,2016,Automatic,27381,Diesel,20,68.9,1.5,15167
 5 Series,2018,Automatic,11868,Diesel,145,68.9,2,23200
 3 Series,2016,Automatic,15659,Hybrid,0,148.7,2,16899
 3 Series,2016,Manual,86800,Diesel,30,67.3,2,10000
 5 Series,2014,Automatic,96850,Diesel,160,51.4,2,11295
 3 Series,2018,Automatic,31150,Diesel,145,62.8,2,18799
 2 Series,2018,Automatic,20915,Diesel,145,49.6,2,20000
 1 Series,2015,Automatic,28571,Diesel,20,67.3,2,12999
 1 Series,2014,Manual,38484,Petrol,145,50.4,1.6,8890
 2 Series,2017,Automatic,17931,Diesel,30,67.3,2,15499
 X3,2019,Automatic,3771,Petrol,145,24.8,3,56000
 1 Series,2019,Automatic,2922,Petrol,145,34.5,2,31000
 3 Series,2017,Automatic,17088,Diesel,145,62.8,2,17895
 1 Series,2018,Automatic,9193,Petrol,145,32.5,3,22499
 3 Series,2014,Automatic,101040,Diesel,165,52.3,3,10795
 5 Series,2015,Automatic,79340,Diesel,30,62.8,2,11500
 4 Series,2016,Automatic,80950,Diesel,30,65.7,2,13795
 3 Series,2015,Manual,40461,Diesel,20,72.4,2,11999
 5 Series,2015,Automatic,46140,Diesel,30,62.8,2,14195
 3 Series,2014,Automatic,94450,Diesel,160,52.3,3,13000
 1 Series,2014,Manual,72910,Diesel,20,68.9,2,7295
 2 Series,2016,Automatic,67370,Petrol,125,50.4,2,11795
 X3,2014,Automatic,60590,Diesel,160,50.4,2,14000
 1 Series,2015,Manual,55820,Diesel,20,70.6,1.5,10795
 4 Series,2015,Automatic,110720,Diesel,125,61.4,2,10195
 3 Series,2015,Automatic,70620,Diesel,125,60.1,2,12500
 4 Series,2015,Automatic,33627,Diesel,145,56.5,2,14800
 2 Series,2016,Automatic,28918,Petrol,125,53.3,1.5,13200
 3 Series,2016,Manual,27218,Petrol,235,38.7,2,15799
 4 Series,2017,Automatic,13907,Diesel,145,55.4,3,21699
 4 Series,2016,Automatic,35399,Diesel,145,55.4,3,17499
 5 Series,2016,Automatic,34609,Diesel,30,62.8,2,15699
 X1,2013,Automatic,42073,Diesel,160,52.3,2,10899
 1 Series,2012,Automatic,43835,Petrol,145,48.7,1.6,7400
 2 Series,2018,Manual,13369,Diesel,145,65.7,1.5,13799
 1 Series,2016,Automatic,19277,Diesel,30,62.8,2,13600
 3 Series,2015,Automatic,54305,Diesel,125,60.1,2,14500
 2 Series,2016,Automatic,62140,Hybrid,0,141.2,1.5,13500
 2 Series,2016,Manual,62379,Diesel,30,62.8,2,13699
 2 Series,2016,Automatic,78459,Diesel,20,68.9,2,12000
 2 Series,2017,Automatic,69241,Diesel,125,60.1,2,14299
 5 Series,2015,Manual,91498,Diesel,125,61.4,2,9500
 2 Series,2017,Automatic,49186,Petrol,145,50.4,1.5,15000
 1 Series,2018,Manual,26146,Diesel,145,78.5,1.5,12499
 4 Series,2015,Automatic,49256,Diesel,125,60.1,2,14725
 X4,2015,Manual,39824,Diesel,160,52.3,2,19500
 6 Series,2013,Automatic,36049,Diesel,160,49.6,3,16200
 3 Series,2015,Automatic,48250,Diesel,30,64.2,2,12920
 X3,2016,Automatic,46837,Diesel,200,47.9,3,19200
 3 Series,2016,Automatic,20889,Hybrid,0,148.7,2,15325
 3 Series,2015,Manual,91246,Diesel,125,61.4,2,10225
 4 Series,2015,Automatic,17006,Petrol,235,38.2,3,21000
 2 Series,2015,Manual,63980,Diesel,20,74.3,1.5,10395
 4 Series,2016,Automatic,89200,Diesel,30,65.7,2,14000
 X3,2015,Automatic,110860,Diesel,145,54.3,2,13295
 1 Series,2017,Manual,81980,Diesel,30,65.7,2,10500
 1 Series,2015,Automatic,44715,Petrol,235,37.7,3,15750
 3 Series,2014,Automatic,10303,Diesel,30,62.8,2,14500
 3 Series,2017,Automatic,10501,Hybrid,135,148.7,2,18499
 1 Series,2016,Manual,34240,Diesel,20,68.9,2,11726
 1 Series,2013,Manual,63861,Diesel,30,65.7,2,7500
 1 Series,2016,Manual,56121,Petrol,125,52.3,1.5,11000
 5 Series,2013,Automatic,88004,Diesel,125,57.6,2,9299
 4 Series,2015,Automatic,106220,Diesel,160,51.4,3,13000
 5 Series,2014,Automatic,73500,Diesel,30,62.8,2,12000
 5 Series,2015,Automatic,131520,Diesel,125,60.1,2,10000
 3 Series,2011,Automatic,79210,Diesel,145,53.3,2,6395
 2 Series,2016,Manual,79060,Diesel,30,64.2,2,11000
 4 Series,2016,Automatic,84140,Diesel,30,65.7,2,13295
 1 Series,2018,Manual,38164,Diesel,145,78.5,1.5,12299
 1 Series,2013,Manual,51988,Diesel,0,74.3,1.6,7699
 3 Series,2013,Manual,76429,Diesel,20,68.9,2,7999
 1 Series,2013,Automatic,60260,Diesel,30,64.2,2,10000
 1 Series,2014,Automatic,71700,Diesel,125,60.1,2,11000
 2 Series,2015,Automatic,91620,Diesel,30,61.4,2,9495
 X1,2014,Manual,54630,Diesel,160,51.4,2,9500
 1 Series,2016,Manual,17467,Diesel,30,62.8,2,14499
 1 Series,2016,Manual,39512,Diesel,0,78.5,1.5,10514
 1 Series,2015,Automatic,57570,Diesel,0,74.3,2,10348
 X1,2017,Automatic,36983,Diesel,145,57.6,2,19085
 3 Series,2017,Automatic,32230,Diesel,30,64.2,2,16746
 3 Series,2017,Automatic,42205,Diesel,150,62.8,2,16500
 1 Series,2014,Manual,44514,Petrol,305,35.3,3,15000
 3 Series,2017,Automatic,35303,Hybrid,0,134.5,2,19500
 X1,2018,Automatic,10947,Diesel,145,60.1,2,21800
 1 Series,2017,Manual,16681,Diesel,150,68.9,0,13500
 X1,2018,Automatic,12208,Diesel,150,60.1,2,21800
 5 Series,2015,Automatic,50000,Diesel,20,68.9,2,12700
 3 Series,2017,Automatic,45000,Other,140,134.5,2,17000
 4 Series,2015,Automatic,57920,Diesel,165,51.4,3,16300
 5 Series,2016,Automatic,36155,Diesel,160,51.4,3,17500
 3 Series,2016,Automatic,23340,Diesel,30,64.2,2,16500
 1 Series,2016,Manual,26093,Petrol,125,53.3,1.5,11900
 1 Series,2016,Automatic,32404,Petrol,30,55.5,1.5,13300
 1 Series,2015,Automatic,48282,Diesel,20,70.6,2,11200
 4 Series,2017,Automatic,53639,Diesel,145,70.6,2,14000
 2 Series,2017,Automatic,7861,Petrol,30,55.4,1.5,14300
 1 Series,2016,Manual,58719,Diesel,20,72.4,1.5,9400
 X5,2017,Automatic,31000,Diesel,150,47.1,3,29700
 4 Series,2016,Automatic,39708,Diesel,30,65.7,2,16000
 X5,2015,Automatic,54248,Diesel,200,47.1,3,23800
 X5,2018,Automatic,17552,Diesel,145,45.6,3,32700
 5 Series,2017,Automatic,25000,Diesel,150,62.8,2,22500
 5 Series,2018,Automatic,34000,Diesel,150,62.8,2,22500
 1 Series,2014,Manual,15520,Diesel,30,64.2,2,12000
 1 Series,2018,Automatic,33372,Petrol,145,58.9,1.5,13100
 i3,2017,Automatic,32867,Other,0,470.8,0.6,19300
 1 Series,2017,Manual,37000,Petrol,125,53.3,1.5,11400
 1 Series,2015,Automatic,29867,Diesel,30,65.7,2,13800
 2 Series,2018,Automatic,13889,Petrol,145,55.4,1.5,14995
 3 Series,2016,Automatic,52125,Diesel,20,70.6,2,12600
 2 Series,2016,Automatic,34090,Diesel,20,72.4,1.5,11300
 1 Series,2016,Manual,57178,Diesel,20,72.4,1.5,9800
 X1,2017,Manual,24607,Diesel,125,60.1,2,15200
 1 Series,2013,Automatic,35000,Diesel,30,64.2,2,10400
 3 Series,2017,Manual,18059,Petrol,150,48.7,2,14200
 1 Series,2018,Automatic,9856,Petrol,145,55.5,1.5,16200
 3 Series,2016,Automatic,26267,Diesel,20,70.6,2,15600
 4 Series,2015,Automatic,41670,Diesel,200,47.9,3,19200
 1 Series,2013,Manual,67708,Diesel,0,74.3,1.6,7500
 5 Series,2013,Automatic,73000,Diesel,125,57.6,2,10800
 2 Series,2016,Manual,22500,Petrol,30,57.6,1.5,12500
 1 Series,2018,Automatic,38527,Petrol,145,58.9,1.5,12800
 1 Series,2017,Automatic,26660,Diesel,20,67.3,2,15200
 1 Series,2016,Automatic,23377,Diesel,30,65.7,2,15200
 5 Series,2016,Automatic,61425,Diesel,125,60.1,2,13500
 4 Series,2016,Automatic,39891,Diesel,145,53.3,3,18100
 1 Series,2015,Manual,45853,Petrol,300,35.3,3,15500
 X3,2017,Automatic,35428,Diesel,145,54.3,2,21800
 3 Series,2017,Automatic,36178,Diesel,150,70.6,2,14300
 1 Series,2015,Automatic,32694,Diesel,20,72.4,1.5,12300
 1 Series,2017,Manual,38356,Diesel,145,83.1,1.5,11800
 1 Series,2016,Manual,16483,Petrol,125,53.3,1.5,12300
 1 Series,2016,Manual,14634,Petrol,125,53.3,1.5,12700
 1 Series,2017,Manual,14232,Petrol,125,53.3,1.5,13700
 4 Series,2016,Automatic,24085,Diesel,30,65.7,2,17800
 1 Series,2014,Automatic,29626,Petrol,125,50.4,1.6,11700
 5 Series,2017,Automatic,12727,Diesel,150,65.7,2,22300
 1 Series,2018,Manual,13778,Petrol,150,53.3,1.5,14300
 3 Series,2018,Automatic,11258,Diesel,145,64.2,2,21300
 3 Series,2018,Automatic,44155,Diesel,145,60.1,2,16100
 X1,2018,Automatic,11070,Petrol,145,44.8,2,22600
 1 Series,2016,Manual,27382,Diesel,0,83.1,1.5,10700
 1 Series,2013,Manual,58689,Petrol,145,47.9,1.6,9700
 5 Series,2012,Automatic,47185,Diesel,125,57.6,2,11300
 1 Series,2015,Automatic,54789,Diesel,30,65.7,2,12450
 3 Series,2015,Automatic,49122,Diesel,30,67.3,2,12700
 3 Series,2016,Automatic,52000,Diesel,30,64.2,2,14500
 3 Series,2016,Automatic,61852,Diesel,200,49.6,3,17400
 4 Series,2017,Automatic,24231,Diesel,145,55.4,3,20500
 2 Series,2016,Manual,14395,Petrol,145,47.1,1.5,15000
 1 Series,2015,Manual,34271,Petrol,300,35.3,3,16300
 3 Series,2014,Manual,58470,Diesel,30,62.8,2,9500
 X4,2016,Automatic,25465,Diesel,200,47.9,3,24000
 3 Series,2016,Automatic,36584,Diesel,30,62.8,2,16500
 4 Series,2017,Automatic,32632,Diesel,125,58.9,2,19500
 3 Series,2019,Manual,13648,Diesel,145,62.8,2,16800
 3 Series,2015,Manual,33021,Diesel,125,60.1,2,14000
 X5,2016,Automatic,20851,Diesel,200,47.1,3,29000
 X3,2016,Automatic,31955,Diesel,150,54.3,2,21000
 3 Series,2017,Manual,14358,Petrol,150,48.7,2,14400
 4 Series,2017,Manual,21869,Petrol,150,46.3,2,17000
 1 Series,2012,Manual,72300,Diesel,30,62.8,2,6985
 3 Series,2014,Automatic,103000,Diesel,125,60.1,2,9995
 2 Series,2017,Manual,7329,Petrol,125,52.3,1.5,14200
 4 Series,2018,Automatic,27000,Petrol,150,48.7,2,18000
 2 Series,2016,Manual,20905,Petrol,125,52.3,1.5,12250
 1 Series,2017,Manual,29227,Petrol,125,53.3,1.5,11850
 X3,2017,Automatic,38636,Diesel,145,54.3,2,19800
 4 Series,2018,Automatic,15865,Petrol,145,48.7,2,21000
 1 Series,2014,Automatic,32271,Petrol,235,37.7,3,16700
 2 Series,2016,Manual,6593,Diesel,20,68.9,1.5,15400
 1 Series,2015,Manual,15113,Diesel,20,72.4,1.5,12100
 3 Series,2016,Automatic,30284,Diesel,30,65.7,2,14500
 5 Series,2017,Automatic,38002,Diesel,145,60.1,2,22000
 4 Series,2017,Automatic,19708,Diesel,145,65.7,2,18800
 6 Series,2017,Automatic,23954,Petrol,260,36.7,3,23400
 5 Series,2016,Automatic,32868,Diesel,125,60.1,2,18000
 3 Series,2018,Manual,45344,Diesel,145,64.2,2,18000
 3 Series,2018,Automatic,17932,Diesel,145,64.2,2,21000
 1 Series,2019,Automatic,12839,Diesel,145,70.6,2,17600
 1 Series,2019,Automatic,9119,Petrol,150,38.7,1.5,16000
 4 Series,2016,Manual,33650,Petrol,160,44.8,2,16000
 1 Series,2001,Manual,22633,Petrol,125,53.3,0,13000
 1 Series,2016,Manual,30445,Petrol,125,53.3,1.5,12000
 1 Series,2017,Manual,30521,Diesel,145,68.9,0,12800
 4 Series,2017,Manual,36163,Diesel,145,62.8,2,17000
 3 Series,2018,Automatic,23611,Diesel,150,64.2,0,18000
 X3,2011,Automatic,76000,Diesel,165,50.4,2,9995
 3 Series,2016,Automatic,65000,Diesel,125,57.6,2,14800
 4 Series,2016,Manual,43480,Diesel,30,62.8,2,13950
 3 Series,2018,Automatic,27725,Diesel,145,64.2,2,20000
 3 Series,2015,Automatic,16255,Diesel,30,65.7,2,14500
 1 Series,2016,Manual,34683,Diesel,0,83.1,1.5,11000
 3 Series,2018,Automatic,24716,Diesel,150,64.2,0,18000
 1 Series,2016,Manual,36948,Diesel,30,62.8,2,13700
 1 Series,2016,Manual,24528,Diesel,20,68.9,0,12400
 M4,2015,Semi-Auto,40000,Petrol,305,34,3,28500
 2 Series,2017,Manual,19029,Petrol,150,52.3,1.5,13300
 2 Series,2017,Automatic,25975,Petrol,150,53.3,1.5,14400
 1 Series,2016,Manual,11734,Petrol,125,53.3,1.5,12500
 X1,2016,Manual,13449,Diesel,20,68.9,2,15000
