model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 C Class,2018,Automatic,21103,Petrol,150,48.7,2,18750
 E Class,2015,Automatic,41952,Diesel,30,64.2,2.1,13750
 E Class,2016,Automatic,47380,Diesel,125,58.9,2.1,16200
 A Class,2017,Automatic,45060,Diesel,150,76.4,1.5,12900
 CLS Class,2016,Automatic,16591,Diesel,165,51.4,3,20500
 E Class,2017,Automatic,28950,Diesel,150,67.3,2,19000
 A Class,2016,Automatic,53500,Petrol,160,45.6,2,15200
 A Class,2017,Automatic,44944,Diesel,20,67.3,2.1,15900
 GLC Class,2016,Automatic,60773,Diesel,125,56.5,2.1,19500
 A Class,2017,Automatic,33102,Diesel,0,76.4,1.5,12800
 GLA Class,2019,Manual,22326,Petrol,145,40.9,1.6,17600
 C Class,2017,Automatic,39268,Diesel,150,58.9,2.1,20000
 A Class,2017,Manual,52641,Petrol,125,52.3,1.6,11750
 GLA Class,2015,Automatic,40351,Diesel,125,56.6,2.1,15750
 A Class,2016,Manual,72310,Diesel,30,65.7,2.1,12000
 C Class,2017,Automatic,38440,Diesel,20,67.3,2.1,19000
 E Class,2018,Automatic,31034,Diesel,145,61.4,2,20900
 V Class,2019,Manual,6257,Diesel,145,46.3,2.1,22890
 A Class,2017,Manual,35552,Diesel,150,68.9,1.5,14000
 E Class,2017,Automatic,38255,Diesel,150,65.7,2,19000
 C Class,2017,Automatic,47489,Diesel,150,64.2,2.1,16500
 A Class,2017,Automatic,24496,Diesel,20,74.3,1.5,15000
 C Class,2018,Automatic,35720,Diesel,150,67.3,2.1,21400
 A Class,2017,Manual,28572,Petrol,125,52.3,1.6,12400
 C Class,2017,Automatic,50369,Diesel,20,65.7,2.1,13800
 CLS Class,2016,Automatic,54195,Diesel,165,49.6,3,18900
 A Class,2016,Manual,52178,Diesel,30,65.7,2.1,11900
 GLA Class,2016,Automatic,32877,Diesel,125,56.5,2.1,16700
 A Class,2016,Automatic,60036,Diesel,20,68.9,2.1,14200
 CLA Class,2016,Manual,37756,Diesel,20,67.3,2.1,15800
 E Class,2017,Automatic,60223,Diesel,20,72.4,2,16800
 A Class,2016,Manual,45882,Diesel,0,80.7,1.5,11500
 C Class,2017,Manual,9793,Petrol,145,52.3,2,16500
 A Class,2018,Manual,17667,Petrol,150,49.6,1.6,15800
 C Class,2015,Automatic,33303,Diesel,30,64.2,2.1,15300
 C Class,2016,Manual,49604,Petrol,125,51.4,2,11300
 C Class,2016,Automatic,46479,Diesel,125,60.1,2.1,16400
 A Class,2017,Automatic,32568,Diesel,20,68.9,2.1,15500
 GLA Class,2018,Automatic,21639,Petrol,150,50.4,1.6,18100
 GLA Class,2016,Automatic,27660,Diesel,125,56.5,2.1,17500
 CL Class,2016,Automatic,38915,Petrol,200,42.8,2,19400
 GLA Class,2015,Automatic,34250,Diesel,125,55.4,2.1,15800
 A Class,2014,Automatic,30914,Diesel,20,68.9,1.5,11500
 A Class,2018,Manual,19479,Petrol,145,49.6,1.6,15700
 A Class,2017,Manual,30000,Petrol,145,51.4,1.6,14700
 E Class,2017,Automatic,26750,Diesel,150,65.7,2,20000
 C Class,2018,Manual,32840,Petrol,145,53.3,2,13300
 C Class,2015,Automatic,85275,Diesel,30,64.2,2.1,12300
 C Class,2017,Automatic,24798,Diesel,20,68.9,2.1,19000
 C Class,2015,Automatic,70857,Diesel,30,61.4,2.1,14000
 C Class,2017,Automatic,48280,Diesel,30,65.7,1.6,14500
 A Class,2016,Automatic,30596,Diesel,20,68.9,2.1,15400
 A Class,2016,Automatic,54276,Diesel,20,68.9,2.1,14500
 A Class,2018,Automatic,10498,Diesel,150,65.7,1.5,17950
 V Class,2018,Automatic,19016,Diesel,145,48.7,2.1,19750
 V Class,2018,Automatic,15993,Diesel,145,48.7,2.1,19750
 V Class,2018,Manual,21059,Diesel,145,46.3,2.1,19750
 V Class,2019,Manual,20981,Diesel,145,46.3,2.1,19950
 V Class,2019,Manual,22691,Diesel,145,46.3,2.1,22950
 X-CLASS,2019,Automatic,2746,Diesel,260,35.8,2.3,28950
 X-CLASS,2017,Automatic,15270,Diesel,265,35.8,2.3,23950
 GLA Class,2018,Automatic,16515,Diesel,145,64.2,2.1,19400
 CLA Class,2016,Manual,53244,Diesel,20,67.3,2.1,15200
 GLA Class,2015,Automatic,23583,Diesel,20,62.8,2.1,15200
 GLA Class,2019,Manual,21865,Petrol,145,40.9,1.6,17800
 C Class,2017,Automatic,54011,Other,0,134.5,2,16000
 E Class,2017,Automatic,37581,Diesel,30,65.7,2,18600
 E Class,2016,Automatic,46915,Diesel,20,72.4,2,16900
 CLA Class,2017,Automatic,17932,Petrol,150,53.3,1.6,17000
 E Class,2016,Automatic,48317,Diesel,125,56.5,2.1,15000
 C Class,2016,Automatic,21606,Diesel,20,64.2,2.1,15900
 GLA Class,2018,Automatic,18740,Diesel,150,64.2,2.1,17800
 GLA Class,2016,Automatic,57315,Diesel,125,56.5,2.1,15400
 GLA Class,2017,Automatic,58268,Diesel,30,64.2,2.1,15000
 A Class,2019,Manual,8947,Petrol,150,28.5,1.3,19450
 C Class,2017,Automatic,43020,Diesel,20,65.7,2.1,13700
 C Class,2016,Automatic,28593,Diesel,20,65.7,2.1,14700
 CLS Class,2016,Automatic,44753,Diesel,125,57.7,2.1,17500
 C Class,2016,Automatic,17198,Diesel,30,62.8,2.1,17500
 CLA Class,2016,Manual,33231,Petrol,125,51.4,1.6,16000
 E Class,2017,Automatic,38473,Diesel,20,72.4,2,17500
 E Class,2017,Automatic,42476,Diesel,30,65.7,2,19000
 GLE Class,2016,Automatic,52798,Diesel,200,47.9,2.1,22000
 C Class,2018,Automatic,29911,Diesel,150,58.9,2.1,21000
 A Class,2014,Automatic,40685,Diesel,20,68.9,2.1,11200
 GLA Class,2016,Automatic,35787,Diesel,125,55.4,2.1,16400
 A Class,2017,Manual,16410,Diesel,145,80.7,1.5,12900
 CLA Class,2015,Automatic,27778,Diesel,20,62.8,2.1,15000
 A Class,2016,Automatic,42865,Petrol,200,42.8,2,17700
 GLC Class,2017,Automatic,54609,Diesel,125,56.5,2.1,21600
 A Class,2016,Manual,37360,Diesel,30,62.8,2.1,13900
 E Class,2017,Automatic,58035,Diesel,145,61.4,2,16800
 C Class,2018,Automatic,22655,Diesel,145,64.2,2.1,17100
 S Class,2015,Automatic,30782,Hybrid,20,64.2,2.1,27000
 GLA Class,2015,Automatic,55582,Diesel,125,56.5,2.1,16250
 A Class,2017,Manual,19464,Petrol,145,52.3,1.6,12900
 A Class,2016,Manual,33692,Diesel,20,72.4,1.5,12200
 A Class,2016,Automatic,28076,Diesel,20,74.3,1.5,16400
 C Class,2015,Automatic,21695,Diesel,20,64.2,2.1,15700
 E Class,2016,Automatic,58287,Diesel,125,61.4,2.1,15100
 A Class,2014,Automatic,33703,Diesel,20,64.2,2.1,12700
 C Class,2017,Automatic,31681,Diesel,145,64.2,2.1,16400
 CLA Class,2017,Automatic,10626,Petrol,145,53.3,1.6,17200
 C Class,2017,Automatic,24348,Diesel,20,67.3,2.1,20100
 GLA Class,2016,Automatic,40584,Diesel,125,56.5,2.1,16200
 GLA Class,2018,Automatic,19523,Diesel,145,67.3,2.1,18400
 A Class,2018,Manual,16350,Petrol,145,50.4,1.6,15000
 C Class,2017,Automatic,21388,Diesel,30,64.2,2.1,17100
 C Class,2017,Automatic,32912,Diesel,30,61.4,2.1,16700
 A Class,2018,Manual,19531,Petrol,150,51.4,1.6,15500
 E Class,2018,Automatic,16189,Diesel,150,65.7,2,22250
 E Class,2018,Automatic,32143,Diesel,145,72.4,2,19000
 A Class,2015,Automatic,21817,Diesel,20,74.3,1.5,13500
 C Class,2017,Automatic,28042,Petrol,145,50.4,2,17800
 A Class,2018,Manual,21112,Petrol,150,49.6,1.6,16000
 A Class,2018,Automatic,17005,Diesel,150,74.3,1.5,16600
 GLA Class,2019,Automatic,11361,Petrol,150,50.4,1.6,21000
 CLA Class,2017,Automatic,24107,Diesel,150,67.3,2.1,20000
 E Class,2018,Automatic,28000,Diesel,150,72.4,2,20000
 E Class,2017,Automatic,27400,Diesel,30,65.7,2,19000
 C Class,2015,Automatic,44939,Diesel,30,64.2,2.1,15000
 A Class,2018,Automatic,22015,Diesel,150,74.3,1.5,16000
 A Class,2015,Manual,57230,Diesel,30,62.8,2.1,12900
 C Class,2014,Automatic,36115,Diesel,125,60.1,2.1,17000
 A Class,2018,Manual,22894,Petrol,145,49.6,1.6,15900
 E Class,2017,Automatic,9150,Diesel,30,65.7,2,20700
 E Class,2017,Automatic,56338,Diesel,145,61.4,2,16800
 C Class,2016,Automatic,37843,Diesel,30,64.2,2.1,16200
 CLS Class,2015,Automatic,34063,Diesel,145,56.5,2.1,17100
 C Class,2017,Automatic,20876,Diesel,30,64.2,2.1,17200
 C Class,2018,Automatic,28446,Diesel,145,61.4,2.1,17900
 A Class,2017,Manual,21410,Diesel,150,72.4,1.5,13500
 C Class,2015,Manual,25698,Diesel,20,72.4,1.6,11400
 A Class,2015,Manual,58437,Diesel,30,64.2,2.1,10500
 C Class,2017,Automatic,30128,Diesel,20,68.9,2.1,20000
 GLA Class,2016,Automatic,30419,Diesel,125,56.5,2.1,17000
 A Class,2018,Automatic,23376,Diesel,150,74.3,1.5,16000
 E Class,2017,Automatic,24639,Diesel,20,72.4,2,20250
 C Class,2017,Automatic,33891,Diesel,30,61.4,2.1,19000
 C Class,2016,Automatic,25113,Diesel,30,64.2,2.1,20500
 E Class,2017,Automatic,30918,Diesel,30,65.7,2,19500
 C Class,2016,Manual,22886,Diesel,20,70.6,2.1,13000
 C Class,2016,Automatic,51208,Diesel,30,64.2,2.1,15900
 E Class,2018,Automatic,25150,Diesel,145,70.6,2,24500
 E Class,2017,Automatic,37554,Diesel,145,72.4,2,18700
 E Class,2018,Automatic,32555,Diesel,145,72.4,2,19000
 E Class,2017,Automatic,37132,Diesel,30,65.7,2,19500
 A Class,2018,Manual,31149,Petrol,150,51.4,1.6,14750
 C Class,2016,Automatic,32442,Petrol,150,49.6,2,21000
 E Class,2018,Automatic,31255,Diesel,150,72.4,2,20800
 A Class,2018,Manual,18841,Petrol,150,51.4,1.6,15000
 A Class,2017,Automatic,37014,Diesel,150,74.3,1.5,13500
 C Class,2016,Automatic,23112,Diesel,30,64.2,2.1,17500
 E Class,2017,Automatic,21531,Diesel,30,61.4,2,20300
 A Class,2017,Manual,23966,Diesel,145,68.9,1.5,14500
 C Class,2017,Automatic,30297,Diesel,30,64.2,2.1,17500
 C Class,2017,Automatic,27447,Diesel,30,64.2,2.1,16600
 A Class,2017,Manual,34758,Diesel,145,65.7,2.1,13100
 C Class,2014,Manual,31543,Diesel,20,68.9,2.1,14200
 C Class,2016,Automatic,42427,Diesel,125,60.1,2.1,17100
 CLA Class,2016,Automatic,25726,Petrol,200,41.5,2,18700
 C Class,2015,Automatic,34799,Diesel,145,53.3,2.1,11200
 CLA Class,2018,Automatic,11751,Petrol,145,52.3,1.6,18100
 C Class,2016,Manual,69385,Diesel,20,68.9,2.1,13000
 A Class,2017,Manual,36620,Petrol,150,51.4,1.6,14250
 A Class,2018,Manual,25414,Petrol,150,51.4,1.6,14500
 A Class,2018,Automatic,16056,Petrol,150,52.3,1.6,16800
 A Class,2015,Automatic,97937,Diesel,20,64.2,2.1,10500
 E Class,2018,Automatic,35657,Diesel,145,67.3,2,19900
 C Class,2017,Automatic,29219,Diesel,145,64.2,2.1,16450
 GLA Class,2017,Automatic,22163,Diesel,125,56.5,2.1,19000
 A Class,2017,Manual,30909,Diesel,150,72.4,1.5,13500
 C Class,2016,Automatic,59256,Diesel,30,65.7,2.1,19900
 A Class,2017,Automatic,33069,Diesel,150,76.4,1.5,13500
 A Class,2017,Manual,47351,Diesel,20,72.4,1.5,12400
 A Class,2017,Manual,25535,Diesel,0,80.7,1.5,12600
 CLA Class,2017,Automatic,7392,Petrol,150,53.3,1.6,17000
 A Class,2018,Automatic,19212,Diesel,150,74.3,1.5,16700
 E Class,2015,Automatic,44261,Diesel,30,64.2,2.1,12500
 E Class,2017,Automatic,33369,Diesel,150,65.7,2,19250
 CLA Class,2017,Manual,22171,Petrol,145,51.4,1.6,15600
 C Class,2018,Automatic,29296,Diesel,145,64.2,2.1,16600
 GLA Class,2017,Automatic,53622,Diesel,125,56.5,2.1,16400
 C Class,2017,Automatic,40285,Diesel,145,64.2,2.1,15700
 C Class,2015,Automatic,53400,Other,0,134.5,2,15000
 A Class,2014,Automatic,58848,Diesel,20,68.9,2.1,10800
 GLA Class,2015,Automatic,12641,Diesel,20,62.8,2.1,15800
 C Class,2017,Automatic,29831,Diesel,145,61.4,2.1,17800
 A Class,2017,Manual,54448,Diesel,0,80.7,1.5,10900
 CLA Class,2017,Manual,31875,Diesel,145,67.3,2.1,15500
 C Class,2018,Automatic,25569,Diesel,145,58.9,2.1,18900
 M Class,2015,Automatic,32245,Diesel,205,46.3,2.1,19900
 A Class,2016,Automatic,38253,Diesel,20,68.9,2.1,16750
 A Class,2018,Automatic,22773,Diesel,150,74.3,1.5,16000
 C Class,2018,Automatic,20512,Petrol,150,48.7,2,18750
 A Class,2018,Manual,20393,Diesel,150,65.7,2.1,14000
 A Class,2017,Manual,23280,Diesel,150,68.9,1.5,16000
 A Class,2018,Automatic,27589,Diesel,150,74.3,1.5,16500
 A Class,2018,Automatic,16031,Diesel,150,74.3,1.5,17250
 C Class,2015,Automatic,28953,Diesel,20,64.2,2.1,15750
 A Class,2018,Manual,18770,Petrol,150,51.4,1.6,15800
 GLA Class,2018,Automatic,23974,Diesel,150,56.5,2.1,20000
 GLA Class,2018,Automatic,23861,Diesel,150,56.5,2.1,20250
 C Class,2018,Automatic,20275,Diesel,150,60.1,2.1,19250
 A Class,2017,Automatic,19029,Petrol,145,53.3,1.6,15500
 A Class,2017,Automatic,12587,Petrol,145,55.4,1.6,15200
 C Class,2016,Automatic,56827,Diesel,20,67.3,2.1,16600
 CLA Class,2013,Automatic,74194,Diesel,30,62.8,2.1,13000
 E Class,2017,Automatic,92173,Diesel,20,72.4,2,16950
 E Class,2017,Automatic,45266,Diesel,20,72.4,2,18400
 E Class,2016,Automatic,30264,Diesel,20,72.4,2,17950
 C Class,2016,Automatic,36584,Diesel,30,65.7,1.6,15500
 C Class,2015,Automatic,42377,Hybrid,0,76.4,2.1,17450
 GLA Class,2017,Automatic,27213,Diesel,150,56.5,2.1,19750
 CLA Class,2018,Automatic,6466,Petrol,150,52.3,1.6,19950
 C Class,2017,Automatic,42157,Diesel,145,67.3,2.1,19500
 E Class,2015,Automatic,83079,Petrol,555,28.8,5.5,21900
 CLA Class,2017,Automatic,57763,Diesel,20,67.3,2.1,16000
 C Class,2017,Manual,22716,Petrol,125,53.3,2,13100
 A Class,2017,Manual,55255,Diesel,145,62.8,2.1,14000
 C Class,2016,Automatic,69505,Diesel,125,60.1,2.1,13800
 A Class,2016,Manual,23700,Diesel,20,72.4,1.5,12400
 C Class,2016,Manual,26108,Petrol,125,52.3,2,13900
 A Class,2018,Manual,20257,Petrol,150,50.4,1.6,14900
 GLA Class,2016,Automatic,22142,Diesel,125,56.5,2.1,17000
 SLK,2012,Automatic,51703,Diesel,145,56.5,2.1,10800
 A Class,2018,Automatic,16347,Diesel,150,74.3,1.5,14300
 GLC Class,2016,Automatic,57454,Diesel,125,56.5,2.1,21000
 SLK,2015,Automatic,21078,Diesel,30,70.6,2.1,14900
 GLA Class,2017,Manual,35069,Petrol,145,47.1,1.6,17500
 C Class,2017,Manual,20524,Petrol,145,53.3,2,13900
 C Class,2016,Automatic,58070,Diesel,30,62.8,2.1,14700
 S Class,2017,Automatic,31582,Diesel,150,50.4,3,28000
 GLC Class,2015,Automatic,48445,Diesel,125,56.5,2.1,21000
 GLA Class,2015,Automatic,26619,Diesel,125,56.5,2.1,15900
 A Class,2014,Automatic,35613,Diesel,20,68.9,2.1,13000
 C Class,2017,Automatic,30744,Diesel,145,61.4,2.1,17400
 B Class,2014,Automatic,31963,Diesel,30,64.2,1.5,9800
 GLA Class,2017,Manual,22526,Petrol,145,48.7,1.6,16800
 A Class,2017,Automatic,7273,Petrol,145,53.3,1.6,16000
 A Class,2017,Manual,34866,Diesel,150,68.9,1.5,14500
 C Class,2018,Automatic,16414,Diesel,150,61.4,2.1,18700
 C Class,2018,Automatic,22291,Diesel,150,60.1,2.1,19000
 C Class,2018,Automatic,19443,Diesel,150,60.1,2.1,19750
 CLA Class,2017,Automatic,20182,Diesel,150,67.3,2.1,16850
 E Class,2015,Automatic,44387,Diesel,150,55.4,2.1,13999
 A Class,2016,Automatic,80987,Diesel,20,67.3,2.1,13800
 A Class,2016,Manual,78772,Diesel,30,62.8,2.1,11900
 A Class,2017,Manual,37021,Diesel,145,68.9,1.5,14300
 A Class,2018,Manual,22698,Petrol,150,49.6,1.6,15800
 A Class,2018,Manual,22907,Petrol,150,49.6,1.6,15800
 A Class,2014,Manual,52220,Diesel,0,78.5,1.5,9500
 A Class,2015,Manual,27085,Diesel,20,72.4,1.5,12700
 E Class,2017,Automatic,20043,Diesel,145,61.4,2,20200
 A Class,2017,Manual,40082,Diesel,20,72.4,1.5,13000
 E Class,2017,Automatic,32347,Diesel,20,72.4,2,18000
 C Class,2016,Manual,52656,Diesel,20,65.7,2.1,12450
 C Class,2016,Automatic,17050,Diesel,30,64.2,2.1,18450
 A Class,2017,Automatic,24597,Petrol,145,53.3,1.6,16750
 E Class,2017,Automatic,72462,Diesel,145,67.3,2,15800
 E Class,2018,Automatic,32712,Diesel,150,72.4,2,20800
 E Class,2018,Automatic,31165,Diesel,150,72.4,2,20800
 E Class,2018,Automatic,31629,Diesel,150,72.4,2,20800
 C Class,2016,Manual,47140,Diesel,30,64.2,2.1,14000
 A Class,2015,Automatic,74016,Diesel,20,64.2,2.1,11750
 B Class,2016,Automatic,36418,Diesel,20,68.9,1.5,13000
 A Class,2018,Automatic,25888,Diesel,150,70.6,2.1,15400
 A Class,2016,Manual,27474,Diesel,20,68.9,1.5,14500
 CLA Class,2016,Manual,60872,Diesel,20,67.3,2.1,14750
 A Class,2016,Manual,62528,Diesel,30,64.2,2.1,10500
 C Class,2018,Automatic,7540,Petrol,145,45.6,1.5,21800
 A Class,2016,Manual,22940,Diesel,30,65.7,2.1,12600
 A Class,2018,Manual,20073,Petrol,145,51.4,1.6,15700
 E Class,2014,Automatic,44488,Diesel,145,58.9,2.1,13100
 E Class,2017,Automatic,21494,Diesel,20,72.4,2,19200
 A Class,2016,Manual,69891,Diesel,20,68.9,1.5,11900
 C Class,2016,Automatic,23881,Diesel,20,64.2,2.1,15400
 A Class,2013,Automatic,46414,Diesel,30,64.2,1.8,10700
 C Class,2016,Automatic,35444,Diesel,125,60.1,2.1,17500
 A Class,2016,Manual,51752,Diesel,30,62.8,2.1,12600
 A Class,2016,Manual,19036,Petrol,125,52.3,1.6,11900
 E Class,2017,Automatic,41926,Diesel,145,72.4,2,17700
 A Class,2017,Manual,31784,Diesel,20,72.4,1.5,13100
 E Class,2018,Automatic,21513,Diesel,145,61.4,2,20000
 E Class,2018,Automatic,32250,Diesel,145,72.4,2,19000
 E Class,2015,Automatic,50126,Diesel,145,53.3,3,15300
 C Class,2016,Automatic,32897,Diesel,125,60.1,2.1,18600
 C Class,2015,Manual,34672,Diesel,30,64.2,2.1,15750
 C Class,2017,Automatic,45277,Diesel,30,61.4,2.1,16600
 E Class,2016,Automatic,52938,Diesel,125,58.9,2.1,15200
 C Class,2015,Manual,41945,Diesel,20,68.9,2.1,12800
 C Class,2016,Automatic,28389,Diesel,30,64.2,2.1,17600
 A Class,2014,Manual,52251,Diesel,20,72.4,1.5,9700
 C Class,2016,Automatic,48507,Diesel,30,62.8,2.1,15300
 GLA Class,2018,Automatic,21553,Diesel,145,56.5,2.1,19300
 A Class,2014,Automatic,34626,Diesel,20,68.9,2.1,12000
 C Class,2017,Automatic,29695,Diesel,30,64.2,2.1,19200
 C Class,2018,Automatic,24277,Diesel,145,61.4,2.1,18500
 E Class,2015,Automatic,69664,Diesel,30,64.2,2.1,12750
 C Class,2017,Manual,31357,Diesel,150,70.6,1.6,14700
 M Class,2015,Automatic,44529,Diesel,205,39.2,2.1,20500
 A Class,2017,Manual,67265,Diesel,20,72.4,1.5,11500
 A Class,2016,Manual,53691,Diesel,30,62.8,2.1,12800
 C Class,2014,Manual,48055,Diesel,20,65.7,2.1,11900
 C Class,2014,Automatic,49865,Diesel,145,56.5,2.1,11300
 C Class,2014,Automatic,55445,Diesel,30,64.2,2.1,14800
 C Class,2015,Automatic,45566,Diesel,30,64.2,2.1,17500
 A Class,2015,Automatic,38412,Diesel,20,64.2,2.1,13700
 GLC Class,2017,Automatic,28152,Diesel,235,45.6,3,28800
 A Class,2015,Manual,49695,Diesel,20,70.6,1.5,10400
 A Class,2015,Manual,37421,Diesel,30,62.8,2.1,13300
 A Class,2014,Manual,23016,Diesel,30,64.2,2.1,11400
 A Class,2015,Manual,39884,Diesel,30,64.2,2.1,10700
 CL Class,2015,Automatic,40564,Petrol,200,39.8,2,22200
 GLA Class,2015,Automatic,40066,Diesel,125,55.4,2.1,16300
 GLA Class,2014,Automatic,26111,Diesel,145,55.4,2.1,14800
 C Class,2018,Automatic,22749,Petrol,145,49.6,2,17600
 GLA Class,2015,Automatic,29011,Diesel,125,56.5,2.1,16500
 CLA Class,2016,Manual,70869,Diesel,20,67.3,2.1,12400
 C Class,2017,Automatic,53528,Diesel,20,65.7,2.1,14200
 GLA Class,2019,Automatic,5345,Petrol,145,36.2,1.6,23950
 CL Class,2014,Automatic,56137,Petrol,200,39.8,2,20500
 A Class,2018,Manual,20022,Petrol,145,51.4,1.6,15000
 C Class,2014,Automatic,42949,Diesel,125,60.1,2.1,14600
 A Class,2016,Manual,47866,Diesel,20,72.4,1.5,11500
 GLA Class,2014,Automatic,40723,Diesel,145,55.4,2.1,15000
 E Class,2017,Automatic,45729,Diesel,150,72.4,2,17800
 CLA Class,2017,Automatic,27941,Diesel,145,68.9,2.1,14800
 A Class,2014,Automatic,17363,Petrol,145,50.4,1.6,13000
 C Class,2017,Automatic,31674,Petrol,145,47.9,2,18900
 C Class,2015,Automatic,32967,Diesel,30,64.2,2.1,15500
 GLA Class,2014,Automatic,64469,Diesel,145,55.4,2.1,13000
 A Class,2016,Manual,33723,Diesel,20,68.9,1.5,13300
 C Class,2015,Automatic,51245,Diesel,20,64.2,2.1,13400
 E Class,2016,Automatic,28569,Diesel,125,58.9,2.1,16000
 SLK,2015,Automatic,27630,Diesel,30,70.6,2.1,14400
 C Class,2014,Manual,14436,Petrol,125,52.3,2,14000
 C Class,2017,Automatic,29905,Diesel,145,61.4,2.1,17000
 A Class,2016,Manual,38698,Diesel,0,80.7,1.5,11500
 A Class,2017,Manual,22751,Petrol,145,51.4,1.6,14500
 A Class,2017,Manual,35389,Diesel,20,68.9,1.5,14400
 A Class,2016,Manual,32046,Diesel,20,68.9,1.5,15500
 GLA Class,2018,Manual,29334,Diesel,145,67.3,2.1,16950
 GLA Class,2017,Automatic,21599,Diesel,30,64.2,2.1,16800
 C Class,2016,Automatic,47915,Diesel,20,65.7,2.1,13800
 C Class,2018,Automatic,18834,Petrol,145,42.2,2,23600
 E Class,2017,Automatic,82342,Diesel,30,61.4,2,15700
 E Class,2019,Automatic,16916,Diesel,145,65.7,2,23950
 E Class,2019,Automatic,16431,Diesel,145,65.7,2,24000
 E Class,2017,Automatic,40566,Diesel,150,72.4,2,17800
 E Class,2016,Automatic,20698,Diesel,20,72.4,2,18500
 E Class,2017,Automatic,22142,Diesel,20,72.4,2,20500
 E Class,2017,Automatic,42783,Diesel,145,72.4,2,17800
 E Class,2017,Automatic,52329,Diesel,145,67.3,2,18500
 E Class,2017,Automatic,48950,Diesel,145,67.3,2,18500
 E Class,2018,Automatic,34150,Diesel,145,72.4,2,19000
 E Class,2017,Automatic,42081,Diesel,145,72.4,2,17800
 GLC Class,2017,Automatic,21969,Diesel,145,56.5,2.1,23900
 X-CLASS,2018,Automatic,21000,Diesel,260,35.8,2.3,27995
 X-CLASS,2019,Automatic,22000,Diesel,260,31.4,3,40990
 C Class,2016,Automatic,11000,Diesel,30,65.7,1.6,17995
 A Class,2019,Automatic,6000,Petrol,150,53.3,1.3,23995
 C Class,2015,Automatic,47392,Diesel,145,53.3,2.1,10200
 C Class,2017,Automatic,16747,Diesel,145,60.1,2.1,18000
 E Class,2017,Automatic,43837,Diesel,145,67.3,2,17500
 E Class,2015,Automatic,56678,Diesel,145,55.4,2.1,13000
 CLS Class,2017,Automatic,39040,Diesel,145,57.7,2.1,19000
 E Class,2014,Automatic,40262,Diesel,125,57.7,2.1,14000
 CL Class,2014,Manual,62479,Diesel,30,64.2,1.8,12000
 E Class,2017,Automatic,37596,Diesel,145,65.7,2,18500
 A Class,2017,Automatic,17920,Diesel,20,74.3,1.5,16500
 GLA Class,2017,Automatic,45529,Diesel,125,56.5,2.1,16400
 C Class,2014,Manual,80047,Diesel,160,52.3,2.1,8200
 B Class,2014,Automatic,10200,Diesel,20,68.9,1.5,11500
 C Class,2015,Automatic,40005,Diesel,150,53.3,2.1,12000
 SL CLASS,2016,Automatic,18922,Diesel,30,70.6,2.1,18000
 A Class,2018,Manual,28257,Diesel,150,68.9,1.5,15000
 C Class,2018,Automatic,23280,Petrol,150,48.7,2,19000
 E Class,2017,Automatic,30892,Diesel,30,65.7,2,21000
 GLA Class,2017,Automatic,39023,Diesel,150,64.2,2.1,16850
 C Class,2018,Automatic,19542,Petrol,150,48.7,2,19000
 E Class,2018,Automatic,19419,Diesel,150,61.4,2,20000
 A Class,2017,Manual,28584,Diesel,20,68.9,1.5,14250
 E Class,2015,Automatic,55283,Diesel,125,56.5,2.1,14700
 CLA Class,2016,Manual,21722,Diesel,20,67.3,2.1,16450
 E Class,2017,Automatic,29274,Diesel,30,65.7,2,20000
 C Class,2018,Manual,15950,Petrol,145,53.3,2,14600
 GLA Class,2015,Manual,23000,Diesel,20,67.3,2.1,14995
 C Class,2015,Automatic,96000,Diesel,30,62.8,2.1,13995
 C Class,2004,Manual,119000,Petrol,300,34.5,1.8,1495
 X-CLASS,2017,Automatic,23219,Diesel,140,35.8,2.3,24990
 X-CLASS,2018,Automatic,53000,Diesel,260,35.8,2.3,21990
 X-CLASS,2018,Automatic,42000,Diesel,260,31.4,3,29990
 GLC Class,2018,Automatic,29790,Diesel,145,56.5,2.1,28944
 E Class,2016,Automatic,20568,Diesel,165,50.4,3,21672
 S Class,2016,Automatic,49397,Diesel,205,47.9,3,26059
